Face1,Face2,Face3,Face4,Face5,Face6,Face7,Face8,Scene1,Scene2,Scene3,Scene4,Scene5,Scene6,Scene7,Scene8
1,0.678582501114617,0.798614422747723,0.858652684834991,0.4983497070261,0.750045143038621,0.631715272442652,0.783134123633759,0.396232772735416,0.267421749454819,0.4180408081748,0.573466493899212,0.365239583368047,0.424339603001651,0.292529031306012,0.297933288847437
0.678582501114617,1,0.699548604622231,0.729642155799467,0.585225400142454,0.758367556566734,0.767666903943692,0.753134523388322,0.214398008376022,0.149330031837764,0.330930352148048,0.340288696301017,0.378922885304835,0.28954131676648,0.22989419896335,0.210812004827315
0.798614422747723,0.699548604622231,1,0.812436195561298,0.606682959159508,0.832161620558079,0.644851440794984,0.813462380822046,0.235212088938089,0.241602018103966,0.274592407024231,0.457257822606093,0.279615075300939,0.34117087773706,0.241006892466909,0.237042523083832
0.858652684834991,0.729642155799467,0.812436195561298,1,0.618370942095651,0.779900069340362,0.757087437389825,0.791209737373943,0.303996904497837,0.329718013898896,0.376148718311713,0.50011929529424,0.417019516134762,0.382764169729911,0.324985415967802,0.270911031802575
0.4983497070261,0.585225400142454,0.606682959159508,0.618370942095651,1,0.711286337728258,0.688888736938769,0.596523211850928,0.301395725939453,0.211635581694797,0.480453710145939,0.281754565637498,0.260728333015566,0.291284163782379,0.333143461882822,0.244155622469264
0.750045143038621,0.758367556566734,0.832161620558079,0.779900069340362,0.711286337728258,1,0.835717513000302,0.837501713652868,0.195646623505181,0.0984392325950475,0.366925647667113,0.364281047859951,0.305992987119902,0.252494916328963,0.228610392506046,0.15676941171244
0.631715272442652,0.767666903943692,0.644851440794984,0.757087437389825,0.688888736938769,0.835717513000302,1,0.754283250417056,0.236977544070629,0.163576696089209,0.327159069115459,0.360468884382755,0.338063012199901,0.263662338273109,0.203051565203019,0.255389638978481
0.783134123633759,0.753134523388322,0.813462380822046,0.791209737373943,0.596523211850928,0.837501713652868,0.754283250417056,1,0.185237036270021,0.104746173749638,0.295325443090361,0.396424541957402,0.300246123680104,0.197986755011448,0.0750726573171285,0.18731280524386
0.396232772735416,0.214398008376022,0.235212088938089,0.303996904497837,0.301395725939453,0.195646623505181,0.236977544070629,0.185237036270021,1,0.706682516480481,0.731630570655939,0.771815449753555,0.508706004163632,0.700078950414414,0.518138566193375,0.656216725889197
0.267421749454819,0.149330031837764,0.241602018103966,0.329718013898896,0.211635581694797,0.0984392325950475,0.163576696089209,0.104746173749638,0.706682516480481,1,0.508389563545948,0.705881590179835,0.528922766699588,0.642178525280147,0.580929138085564,0.595909474821702
0.4180408081748,0.330930352148048,0.274592407024231,0.376148718311713,0.480453710145939,0.366925647667113,0.327159069115459,0.295325443090361,0.731630570655939,0.508389563545948,1,0.706609664014792,0.534888617372428,0.541201441337066,0.549469373020472,0.514215899232394
0.573466493899212,0.340288696301017,0.457257822606093,0.50011929529424,0.281754565637498,0.364281047859951,0.360468884382755,0.396424541957402,0.771815449753555,0.705881590179835,0.706609664014792,1,0.599737113569412,0.692556729406035,0.55751292574383,0.501870140488364
0.365239583368047,0.378922885304835,0.279615075300939,0.417019516134762,0.260728333015566,0.305992987119902,0.338063012199901,0.300246123680104,0.508706004163632,0.528922766699588,0.534888617372428,0.599737113569412,1,0.490706900267576,0.564503466248855,0.431532661519388
0.424339603001651,0.28954131676648,0.34117087773706,0.382764169729911,0.291284163782379,0.252494916328963,0.263662338273109,0.197986755011448,0.700078950414414,0.642178525280147,0.541201441337066,0.692556729406035,0.490706900267576,1,0.771396299640857,0.540015842953786
0.292529031306012,0.22989419896335,0.241006892466909,0.324985415967802,0.333143461882822,0.228610392506046,0.203051565203019,0.0750726573171285,0.518138566193375,0.580929138085564,0.549469373020472,0.55751292574383,0.564503466248855,0.771396299640857,1,0.409038626650502
0.297933288847437,0.210812004827315,0.237042523083832,0.270911031802575,0.244155622469264,0.15676941171244,0.255389638978481,0.18731280524386,0.656216725889197,0.595909474821702,0.514215899232394,0.501870140488364,0.431532661519388,0.540015842953786,0.409038626650502,1
