Face1,Face2,Face3,Face4,Face5,Face6,Face7,Face8,Scene1,Scene2,Scene3,Scene4,Scene5,Scene6,Scene7,Scene8
1,0.59916967288199,0.74701506479571,0.725505309750253,0.533714220446638,0.64617048437179,0.725744809101251,0.613753085197656,0.107388053919127,0.00151132232871035,-0.00617772070925694,0.350674660762686,0.240312533654237,0.362435680840728,0.021181199969397,0.251634479849443
0.59916967288199,1,0.730164498903822,0.729333986032114,0.831701699338882,0.771767671100054,0.792194310726316,0.75011255445011,0.13360336689305,0.00494056982567956,-0.132932229904972,0.249312108887974,-0.184089822467658,0.388975340350875,0.248403867788745,0.14117064178393
0.74701506479571,0.730164498903822,1,0.666956637475016,0.697803590430983,0.76414286353358,0.814276482840025,0.728639732526484,0.111291369976662,0.00469106452658442,0.0605324822359809,0.412902439851843,0.0219821355331812,0.492829363638404,0.140707736410047,0.0900545960840066
0.725505309750253,0.729333986032114,0.666956637475016,1,0.696384299469954,0.715878494555822,0.671059576612298,0.784673701110647,0.290383343737845,0.043982911386432,-0.23758337746324,0.436795049496345,-0.0558152964899119,0.403753149268657,0.094797405541644,0.267894013030303
0.533714220446638,0.831701699338882,0.697803590430983,0.696384299469954,1,0.720641056279898,0.750530221808153,0.780037521493478,0.0831099594763196,-0.0914899877698396,-0.231346477749026,0.157956046981361,-0.344367327640146,0.275230345577227,0.139433695942573,0.0385077865997492
0.64617048437179,0.771767671100054,0.76414286353358,0.715878494555822,0.720641056279898,1,0.823954752083428,0.763972985909341,0.19584790899274,-0.0404454793354373,-0.210947590105852,0.26717727075583,-0.11397524393226,0.351470195670733,0.120317633357511,0.135067166890215
0.725744809101251,0.792194310726316,0.814276482840025,0.671059576612298,0.750530221808153,0.823954752083428,1,0.790375086007331,-0.00173903136105142,0.00287929748199243,-0.150529355292243,0.344225278102569,-0.0328665870229735,0.403361671158022,0.122581507953428,0.164249299736086
0.613753085197656,0.75011255445011,0.728639732526484,0.784673701110647,0.780037521493478,0.763972985909341,0.790375086007331,1,0.27177024874619,0.0818770167695578,-0.151743196521494,0.430694660217287,-0.0709640676348672,0.456687089495027,0.242343210823915,0.253975178292935
0.107388053919127,0.13360336689305,0.111291369976662,0.290383343737845,0.0831099594763196,0.19584790899274,-0.00173903136105142,0.27177024874619,1,0.407292958882169,0.0501644187539844,0.395218722570701,0.260750157092817,0.504386823577049,0.482102962581246,0.38532308964221
0.00151132232871035,0.00494056982567956,0.00469106452658442,0.043982911386432,-0.0914899877698396,-0.0404454793354373,0.00287929748199243,0.0818770167695578,0.407292958882169,1,0.448269347900178,0.349655056565242,0.363083968759757,0.510561153043984,0.581313234047918,0.760829704143482
-0.00617772070925694,-0.132932229904972,0.0605324822359809,-0.23758337746324,-0.231346477749026,-0.210947590105852,-0.150529355292243,-0.151743196521494,0.0501644187539844,0.448269347900178,1,0.374877555047824,0.408567354024986,0.385285456519047,0.399083179178608,0.310126384697756
0.350674660762686,0.249312108887974,0.412902439851843,0.436795049496345,0.157956046981361,0.26717727075583,0.344225278102569,0.430694660217287,0.395218722570701,0.349655056565242,0.374877555047824,1,0.41524657367746,0.790380163953001,0.441371938695813,0.454908527855641
0.240312533654237,-0.184089822467658,0.0219821355331812,-0.0558152964899119,-0.344367327640146,-0.11397524393226,-0.0328665870229735,-0.0709640676348672,0.260750157092817,0.363083968759757,0.408567354024986,0.41524657367746,1,0.423996318909312,0.226112725383032,0.450449606013603
0.362435680840728,0.388975340350875,0.492829363638404,0.403753149268657,0.275230345577227,0.351470195670733,0.403361671158022,0.456687089495027,0.504386823577049,0.510561153043984,0.385285456519047,0.790380163953001,0.423996318909312,1,0.575545913032026,0.539343902245771
0.021181199969397,0.248403867788745,0.140707736410047,0.094797405541644,0.139433695942573,0.120317633357511,0.122581507953428,0.242343210823915,0.482102962581246,0.581313234047918,0.399083179178608,0.441371938695813,0.226112725383032,0.575545913032026,1,0.552344081784004
0.251634479849443,0.14117064178393,0.0900545960840066,0.267894013030303,0.0385077865997492,0.135067166890215,0.164249299736086,0.253975178292935,0.38532308964221,0.760829704143482,0.310126384697756,0.454908527855641,0.450449606013603,0.539343902245771,0.552344081784004,1
