Face1,Face2,Face3,Face4,Face5,Face6,Face7,Face8,Scene1,Scene2,Scene3,Scene4,Scene5,Scene6,Scene7,Scene8
Inf,0.33016653811045,0.375200328386822,0.300196801435146,0.17351568720192,0.536988248799758,0.527406803726181,0.211488686235779,0.125396501511225,-0.0934128755707927,-0.192633479585529,-0.220398810964405,-0.190525909122727,0.180980154459589,-0.0458984320050799,-0.476917505424389
0.33016653811045,Inf,0.0311688210686736,0.212255228850743,0.00564737712939137,0.448596669476768,0.468213747698347,0.164590290494464,0.36733364545686,-0.0986360200555368,-0.0547526347685618,-0.103106364519205,-0.202182331100319,0.453797746030655,0.0654328533409393,-0.262292668702686
0.375200328386822,0.0311688210686736,Inf,0.219228262742811,0.285784986201128,0.35422722761242,0.222578182627076,0.220606477703813,0.094005183827805,0.0718478193615583,-0.157371486152334,-0.0256018981419719,-0.0102577716098317,0.107605408992536,0.159494685621224,-0.223493993781491
0.300196801435146,0.212255228850743,0.219228262742811,Inf,0.0688538196108976,0.235826724650981,0.0784998856984051,0.0798056577456794,0.39659849662638,-0.134296863464987,0.0393451671574567,0.155005623610646,-0.147983994421613,0.113474860289267,-0.275538088548598,-0.1845298415872
0.17351568720192,0.00564737712939137,0.285784986201128,0.0688538196108976,Inf,0.45402911133002,0.187381345774558,0.449684625749957,0.175811731314463,0.0921622477312045,0.00619667140785872,-0.0458227190036087,-0.0840211918567553,0.13012118851718,0.0872762292464539,-0.00623275403718134
0.536988248799758,0.448596669476768,0.35422722761242,0.235826724650981,0.45402911133002,Inf,0.274301924825104,0.56270054137481,0.182880562979589,0.103762043930026,-0.0348668150738131,-0.0820740029697551,-0.157245786439773,0.259123153101321,0.154420656610161,-0.374248369830196
0.527406803726181,0.468213747698347,0.222578182627076,0.0784998856984051,0.187381345774558,0.274301924825104,Inf,0.18933377327404,0.25000762759564,0.160625423632116,-0.13089588359651,-0.175782121268592,-0.121041398636985,0.264876075246083,0.024176026931643,-0.145370298825823
0.211488686235779,0.164590290494464,0.220606477703813,0.0798056577456794,0.449684625749957,0.56270054137481,0.18933377327404,Inf,0.285858672580957,0.303093348429472,0.149948364648195,0.0185756905089279,-0.155634621530457,0.24987319906388,0.144532965849067,-0.142537510200319
0.125396501511225,0.36733364545686,0.094005183827805,0.39659849662638,0.175811731314463,0.182880562979589,0.25000762759564,0.285858672580957,Inf,-0.0826173280987303,-0.040439148471778,0.166840175939523,-0.178298540004395,0.434328707781033,-0.210646657522413,-0.167046201344888
-0.0934128755707927,-0.0986360200555368,0.0718478193615583,-0.134296863464987,0.0921622477312045,0.103762043930026,0.160625423632116,0.303093348429472,-0.0826173280987303,Inf,0.139434438613736,0.0883463606276317,0.20204268632489,0.196550683529328,0.308265654328362,0.260396493877975
-0.192633479585529,-0.0547526347685618,-0.157371486152334,0.0393451671574567,0.00619667140785872,-0.0348668150738131,-0.13089588359651,0.149948364648195,-0.040439148471778,0.139434438613736,18.3684002848386,0.120323084934146,0.299181631041419,0.0332673843150047,0.361047710805103,0.556311096998602
-0.220398810964405,-0.103106364519205,-0.0256018981419719,0.155005623610646,-0.0458227190036087,-0.0820740029697551,-0.175782121268592,0.0185756905089279,0.166840175939523,0.0883463606276317,0.120323084934146,18.7149738751185,0.203548929488294,0.148040998746895,0.00594002796252001,0.164001456418771
-0.190525909122727,-0.202182331100319,-0.0102577716098317,-0.147983994421613,-0.0840211918567553,-0.157245786439773,-0.121041398636985,-0.155634621530457,-0.178298540004395,0.20204268632489,0.299181631041419,0.203548929488294,Inf,0.135409938234365,0.386827472943211,0.631600872554387
0.180980154459589,0.453797746030655,0.107605408992536,0.113474860289267,0.13012118851718,0.259123153101321,0.264876075246083,0.24987319906388,0.434328707781033,0.196550683529328,0.0332673843150047,0.148040998746895,0.135409938234365,Inf,-0.0489857205206832,-0.0656742018372687
-0.0458984320050799,0.0654328533409393,0.159494685621224,-0.275538088548598,0.0872762292464539,0.154420656610161,0.024176026931643,0.144532965849067,-0.210646657522413,0.308265654328362,0.361047710805103,0.00594002796252001,0.386827472943211,-0.0489857205206832,Inf,0.286869493426074
-0.476917505424389,-0.262292668702686,-0.223493993781491,-0.1845298415872,-0.00623275403718134,-0.374248369830196,-0.145370298825823,-0.142537510200319,-0.167046201344888,0.260396493877975,0.556311096998602,0.164001456418771,0.631600872554387,-0.0656742018372687,0.286869493426074,Inf
