Face1,Face2,Face3,Face4,Face5,Face6,Face7,Face8,Scene1,Scene2,Scene3,Scene4,Scene5,Scene6,Scene7,Scene8
1,0.0832902067022207,0.552818740293013,0.363258064292162,0.438411819185748,0.188387966206419,0.249642998124282,0.36720702741815,0.163907571596168,0.128247009858935,0.135303368864241,0.233918991260155,0.144034701542867,0.135282566727696,0.156646871477039,0.199573277312668
0.0832902067022207,1,0.0901474289745913,0.423520442715454,-0.0123419831504137,0.175325920668764,0.0712587435134034,-0.0232746730960745,0.126604052004611,-0.0954909295387784,0.0504845783332339,0.0107286234532379,0.0536720025067393,-0.108227895997512,-0.0589008946771102,-0.0825601734266269
0.552818740293013,0.0901474289745913,1,0.474219463880579,0.428318705071368,0.239956678454841,0.207504323478742,0.380529152553539,0.095135657444127,0.0119233327044001,0.061871589874176,0.216329048273795,0.0803924920274271,0.0249247602354747,-0.000183862224401269,-0.0522842773623345
0.363258064292162,0.423520442715454,0.474219463880579,1,0.421124888092173,0.257157315640084,0.485357623720651,0.290358898574832,0.00833749411274497,-0.0884621512668496,-0.00268399566635532,0.0124436029935481,-0.0143195721353842,-0.0782195337810924,-0.177622185557622,-0.0704055658728563
0.438411819185748,-0.0123419831504137,0.428318705071368,0.421124888092173,1,0.390199019797956,0.44011047923405,0.264961362770397,0.197110980564703,0.205382364744637,0.164211133927347,0.205687905168478,0.227539876998712,0.251673199335033,0.0360959031147107,0.179039438932365
0.188387966206419,0.175325920668764,0.239956678454841,0.257157315640084,0.390199019797956,1,0.610647334348569,0.138909785977028,-0.0373985041803524,-0.172297903794419,-0.0520258312132786,-0.0189471520425127,-0.156055308771514,-0.101344732028521,-0.18611855474998,-0.0629987167473947
0.249642998124282,0.0712587435134034,0.207504323478742,0.485357623720651,0.44011047923405,0.610647334348569,1,0.247421192611298,-0.208066595526634,-0.314903149282674,-0.295793936494812,-0.306519105109729,-0.189782258134474,-0.262212436044735,-0.345450513606969,-0.168369571216109
0.36720702741815,-0.0232746730960745,0.380529152553539,0.290358898574832,0.264961362770397,0.138909785977028,0.247421192611298,1,0.134742560047174,0.0524926339242965,-0.167902097461555,0.0991148097961502,0.0582970746778605,0.0662120784091931,-0.0266033587663094,0.00331903617972546
0.163907571596168,0.126604052004611,0.095135657444127,0.00833749411274497,0.197110980564703,-0.0373985041803524,-0.208066595526634,0.134742560047174,1,0.817422328824107,0.664720990327005,0.763938390664431,0.697703504370851,0.795086667318022,0.710911760812427,0.803653307763544
0.128247009858935,-0.0954909295387784,0.0119233327044001,-0.0884621512668496,0.205382364744637,-0.172297903794419,-0.314903149282674,0.0524926339242965,0.817422328824107,1,0.635530332215324,0.766500273648307,0.677075467693643,0.822636093198655,0.655375899320578,0.787814230991969
0.135303368864241,0.0504845783332339,0.061871589874176,-0.00268399566635532,0.164211133927347,-0.0520258312132786,-0.295793936494812,-0.167902097461555,0.664720990327005,0.635530332215324,1,0.706745353925698,0.708106863538703,0.673558792840668,0.715813883095838,0.695884722934799
0.233918991260155,0.0107286234532379,0.216329048273795,0.0124436029935481,0.205687905168478,-0.0189471520425127,-0.306519105109729,0.0991148097961502,0.763938390664431,0.766500273648307,0.706745353925698,1,0.774804829769177,0.808840170063453,0.642279520881186,0.72157550305878
0.144034701542867,0.0536720025067393,0.0803924920274271,-0.0143195721353842,0.227539876998712,-0.156055308771514,-0.189782258134474,0.0582970746778605,0.697703504370851,0.677075467693643,0.708106863538703,0.774804829769177,1,0.820435482413096,0.643556048801156,0.66406985278153
0.135282566727696,-0.108227895997512,0.0249247602354747,-0.0782195337810924,0.251673199335033,-0.101344732028521,-0.262212436044735,0.0662120784091931,0.795086667318022,0.822636093198655,0.673558792840668,0.808840170063453,0.820435482413096,1,0.625599614906062,0.769714920202731
0.156646871477039,-0.0589008946771102,-0.000183862224401269,-0.177622185557622,0.0360959031147107,-0.18611855474998,-0.345450513606969,-0.0266033587663094,0.710911760812427,0.655375899320578,0.715813883095838,0.642279520881186,0.643556048801156,0.625599614906062,1,0.674325287459115
0.199573277312668,-0.0825601734266269,-0.0522842773623345,-0.0704055658728563,0.179039438932365,-0.0629987167473947,-0.168369571216109,0.00331903617972546,0.803653307763544,0.787814230991969,0.695884722934799,0.72157550305878,0.66406985278153,0.769714920202731,0.674325287459115,1
